policy,perturb_type,severity,perturb_value,episode_idx,ep_return,ep_len,track_err,fell,hit_ceiling,eval_seed
no_sensor_noise,friction,hard,0.2,11,36.11634826660156,1000,0.15632741153240204,False,False,42
no_sensor_noise,friction,hard,0.2,12,36.21744155883789,1000,0.2044701874256134,False,False,42
no_sensor_noise,friction,hard,0.2,13,18.432645797729492,546,0.15040920674800873,True,False,42
no_sensor_noise,friction,hard,0.2,14,37.733821868896484,1000,0.10881728678941727,False,False,42
no_sensor_noise,friction,hard,0.2,15,31.219942092895508,1000,0.25225380063056946,False,False,42
no_sensor_noise,friction,hard,0.2,16,34.107749938964844,1000,0.22557060420513153,False,False,42
no_sensor_noise,friction,hard,0.2,17,39.450069427490234,1000,0.09840340912342072,False,False,42
no_sensor_noise,friction,hard,0.2,18,37.149993896484375,1000,0.15143513679504395,False,False,42
no_sensor_noise,friction,hard,0.2,19,40.44692611694336,1000,0.07515294849872589,False,False,42
no_sensor_noise,friction,hard,0.2,20,36.03925704956055,1000,0.1971295326948166,False,False,42
no_sensor_noise,friction,hard,0.2,21,42.48775863647461,1000,0.042604755610227585,False,False,42
no_sensor_noise,friction,hard,0.2,22,38.86335372924805,1000,0.11948934942483902,False,False,42
no_sensor_noise,friction,hard,0.2,23,38.39273452758789,1000,0.13638272881507874,False,False,42
no_sensor_noise,friction,hard,0.2,24,41.305965423583984,1000,0.07257696241140366,False,False,42
no_sensor_noise,friction,hard,0.2,25,40.37300491333008,1000,0.10908307135105133,False,False,42
no_sensor_noise,friction,hard,0.2,26,41.563880920410156,1000,0.08845951408147812,False,False,42
no_sensor_noise,friction,hard,0.2,27,37.20893859863281,1000,0.15387621521949768,False,False,42
no_sensor_noise,friction,hard,0.2,28,36.02760314941406,1000,0.17153015732765198,False,False,42
no_sensor_noise,friction,hard,0.2,29,39.943668365478516,1000,0.08836289495229721,False,False,42
no_action_latency,friction,hard,0.2,0,40.8364143371582,1000,0.08780357986688614,False,False,42
no_action_latency,friction,hard,0.2,1,38.486873626708984,1000,0.10440756380558014,False,False,42
no_action_latency,friction,hard,0.2,2,40.92311096191406,1000,0.06190299987792969,False,False,42
no_action_latency,friction,hard,0.2,3,41.27304458618164,1000,0.05374439060688019,False,False,42
no_action_latency,friction,hard,0.2,4,36.42401123046875,1000,0.15869081020355225,False,False,42
no_action_latency,friction,hard,0.2,5,34.495052337646484,1000,0.14438222348690033,False,False,42
no_action_latency,friction,hard,0.2,6,39.75019836425781,1000,0.06646894663572311,False,False,42
no_action_latency,friction,hard,0.2,7,37.45658493041992,1000,0.1383458375930786,False,False,42
no_action_latency,friction,hard,0.2,8,40.98773956298828,1000,0.05579643324017525,False,False,42
no_action_latency,friction,hard,0.2,9,37.24188232421875,1000,0.13691504299640656,False,False,42
no_action_latency,friction,hard,0.2,10,40.596378326416016,1000,0.0704001784324646,False,False,42
no_action_latency,friction,hard,0.2,11,38.2867431640625,1000,0.11312131583690643,False,False,42
no_action_latency,friction,hard,0.2,12,37.589332580566406,1000,0.152207151055336,False,False,42
no_action_latency,friction,hard,0.2,13,18.29500961303711,573,0.16703101992607117,True,False,42
no_action_latency,friction,hard,0.2,14,39.075218200683594,1000,0.08625594526529312,False,False,42
no_action_latency,friction,hard,0.2,15,32.307891845703125,1000,0.2068392038345337,False,False,42
no_action_latency,friction,hard,0.2,16,34.111244201660156,1000,0.22282442450523376,False,False,42
no_action_latency,friction,hard,0.2,17,41.44118118286133,1000,0.07233560085296631,False,False,42
no_action_latency,friction,hard,0.2,18,37.775352478027344,1000,0.12831754982471466,False,False,42
no_action_latency,friction,hard,0.2,19,39.702239990234375,1000,0.08297724276781082,False,False,42
no_action_latency,friction,hard,0.2,20,35.59497833251953,1000,0.18155552446842194,False,False,42
no_action_latency,friction,hard,0.2,21,42.09725570678711,1000,0.052647531032562256,False,False,42
no_action_latency,friction,hard,0.2,22,34.8267936706543,1000,0.12669770419597626,False,False,42
no_action_latency,friction,hard,0.2,23,36.93626403808594,1000,0.14330217242240906,False,False,42
no_action_latency,friction,hard,0.2,24,41.43185806274414,1000,0.05762273818254471,False,False,42
no_action_latency,friction,hard,0.2,25,40.568241119384766,1000,0.0751638114452362,False,False,42
no_action_latency,friction,hard,0.2,26,42.3289909362793,1000,0.038546688854694366,False,False,42
no_action_latency,friction,hard,0.2,27,37.81611633300781,1000,0.13137614727020264,False,False,42
no_action_latency,friction,hard,0.2,28,36.9927864074707,1000,0.12137125432491302,False,False,42
no_action_latency,friction,hard,0.2,29,40.04303741455078,1000,0.08130094408988953,False,False,42
baseline_full_dr,mass,moderate,3.3,0,41.59180450439453,1000,0.046826764941215515,False,False,42
baseline_full_dr,mass,moderate,3.3,1,39.58763885498047,1000,0.06809581816196442,False,False,42
baseline_full_dr,mass,moderate,3.3,2,40.21706008911133,1000,0.059050969779491425,False,False,42
baseline_full_dr,mass,moderate,3.3,3,39.93729782104492,1000,0.069008968770504,False,False,42
baseline_full_dr,mass,moderate,3.3,4,40.65639877319336,1000,0.052906062453985214,False,False,42
baseline_full_dr,mass,moderate,3.3,5,39.46842575073242,1000,0.059006303548812866,False,False,42
baseline_full_dr,mass,moderate,3.3,6,38.65495681762695,1000,0.07114052772521973,False,False,42
baseline_full_dr,mass,moderate,3.3,7,39.447021484375,1000,0.07852974534034729,False,False,42
baseline_full_dr,mass,moderate,3.3,8,40.47539520263672,1000,0.060364510864019394,False,False,42
baseline_full_dr,mass,moderate,3.3,9,37.7967529296875,1000,0.08603893220424652,False,False,42
baseline_full_dr,mass,moderate,3.3,10,41.6280517578125,1000,0.0421086847782135,False,False,42
baseline_full_dr,mass,moderate,3.3,11,37.2030029296875,1000,0.0886412188410759,False,False,42
baseline_full_dr,mass,moderate,3.3,12,39.16952896118164,1000,0.059995103627443314,False,False,42
baseline_full_dr,mass,moderate,3.3,13,40.31719970703125,1000,0.07074101269245148,False,False,42
baseline_full_dr,mass,moderate,3.3,14,38.695919036865234,1000,0.07368896901607513,False,False,42
baseline_full_dr,mass,moderate,3.3,15,36.34138870239258,1000,0.12030032277107239,False,False,42
baseline_full_dr,mass,moderate,3.3,16,37.80693435668945,1000,0.08871997892856598,False,False,42
baseline_full_dr,mass,moderate,3.3,17,41.516136169433594,1000,0.06163660064339638,False,False,42
baseline_full_dr,mass,moderate,3.3,18,39.052574157714844,1000,0.07846258580684662,False,False,42
baseline_full_dr,mass,moderate,3.3,19,40.15827941894531,1000,0.07723543792963028,False,False,42
baseline_full_dr,mass,moderate,3.3,20,38.27702331542969,1000,0.0951371118426323,False,False,42
baseline_full_dr,mass,moderate,3.3,21,38.61627197265625,1000,0.08747696131467819,False,False,42
baseline_full_dr,mass,moderate,3.3,22,40.23379898071289,1000,0.05787082016468048,False,False,42
baseline_full_dr,mass,moderate,3.3,23,40.78664779663086,1000,0.06088356301188469,False,False,42
baseline_full_dr,mass,moderate,3.3,24,40.49386215209961,1000,0.06336349248886108,False,False,42
baseline_full_dr,mass,moderate,3.3,25,41.130821228027344,1000,0.06317337602376938,False,False,42
baseline_full_dr,mass,moderate,3.3,26,41.3458251953125,1000,0.07483987510204315,False,False,42
baseline_full_dr,mass,moderate,3.3,27,37.93756866455078,1000,0.09562491625547409,False,False,42
baseline_full_dr,mass,moderate,3.3,28,38.257728576660156,1000,0.08923441916704178,False,False,42
baseline_full_dr,mass,moderate,3.3,29,40.20136260986328,1000,0.060165513306856155,False,False,42
no_friction,mass,moderate,3.3,0,41.16703796386719,1000,0.04095840826630592,False,False,42
no_friction,mass,moderate,3.3,1,38.92625045776367,1000,0.06752213835716248,False,False,42
no_friction,mass,moderate,3.3,2,40.5631103515625,1000,0.052221283316612244,False,False,42
no_friction,mass,moderate,3.3,3,40.835147857666016,1000,0.048086054623126984,False,False,42
no_friction,mass,moderate,3.3,4,40.06086349487305,1000,0.05316874012351036,False,False,42
no_friction,mass,moderate,3.3,5,39.04151916503906,1000,0.07729624956846237,False,False,42
no_friction,mass,moderate,3.3,6,39.41493225097656,1000,0.04761682078242302,False,False,42
no_friction,mass,moderate,3.3,7,39.17280578613281,1000,0.06465844810009003,False,False,42
no_friction,mass,moderate,3.3,8,40.49305725097656,1000,0.04852617532014847,False,False,42
no_friction,mass,moderate,3.3,9,36.605648040771484,1000,0.11839589476585388,False,False,42
no_friction,mass,moderate,3.3,10,40.88416290283203,1000,0.040783658623695374,False,False,42
no_friction,mass,moderate,3.3,11,37.015201568603516,1000,0.09264717996120453,False,False,42
no_friction,mass,moderate,3.3,12,38.063289642333984,1000,0.07947040349245071,False,False,42
no_friction,mass,moderate,3.3,13,39.648677825927734,1000,0.06768983602523804,False,False,42
no_friction,mass,moderate,3.3,14,39.28271484375,1000,0.05074702575802803,False,False,42
no_friction,mass,moderate,3.3,15,36.925262451171875,1000,0.10586857795715332,False,False,42
no_friction,mass,moderate,3.3,16,36.4997444152832,1000,0.11901652812957764,False,False,42
no_friction,mass,moderate,3.3,17,41.306884765625,1000,0.05613737553358078,False,False,42
no_friction,mass,moderate,3.3,18,39.21467208862305,1000,0.06448928266763687,False,False,42
no_friction,mass,moderate,3.3,19,39.93354415893555,1000,0.07653114199638367,False,False,42
no_friction,mass,moderate,3.3,20,38.477149963378906,1000,0.07793400436639786,False,False,42
no_friction,mass,moderate,3.3,21,41.62443161010742,1000,0.03984159603714943,False,False,42
no_friction,mass,moderate,3.3,22,40.16056442260742,1000,0.054655976593494415,False,False,42
no_friction,mass,moderate,3.3,23,40.83244705200195,1000,0.04932105168700218,False,False,42
no_friction,mass,moderate,3.3,24,38.522857666015625,1000,0.07719633728265762,False,False,42
no_friction,mass,moderate,3.3,25,40.91988754272461,1000,0.05395074933767319,False,False,42
no_friction,mass,moderate,3.3,26,40.908878326416016,1000,0.0648258626461029,False,False,42
no_friction,mass,moderate,3.3,27,39.82561492919922,1000,0.057746268808841705,False,False,42
no_friction,mass,moderate,3.3,28,38.659385681152344,1000,0.0784548670053482,False,False,42
no_friction,mass,moderate,3.3,29,39.82188415527344,1000,0.0656619668006897,False,False,42
no_mass,mass,moderate,3.3,0,40.9943733215332,1000,0.07894515991210938,False,False,42
no_mass,mass,moderate,3.3,1,37.38071823120117,1000,0.16775453090667725,False,False,42
no_mass,mass,moderate,3.3,2,39.389686584472656,1000,0.12403716892004013,False,False,42
no_mass,mass,moderate,3.3,3,37.969947814941406,1000,0.15807868540287018,False,False,42
no_mass,mass,moderate,3.3,4,39.46598815917969,1000,0.1022813692688942,False,False,42
no_mass,mass,moderate,3.3,5,39.557594299316406,1000,0.06575405597686768,False,False,42
no_mass,mass,moderate,3.3,6,37.42069625854492,1000,0.14510813355445862,False,False,42
no_mass,mass,moderate,3.3,7,38.241825103759766,1000,0.11237452179193497,False,False,42
no_mass,mass,moderate,3.3,8,39.646236419677734,1000,0.12521091103553772,False,False,42
no_mass,mass,moderate,3.3,9,37.48207473754883,1000,0.10388689488172531,False,False,42
no_mass,mass,moderate,3.3,10,40.481319427490234,1000,0.07646545767784119,False,False,42
no_mass,mass,moderate,3.3,11,37.69732666015625,1000,0.09460487216711044,False,False,42
no_mass,mass,moderate,3.3,12,38.708213806152344,1000,0.0941581204533577,False,False,42
no_mass,mass,moderate,3.3,13,38.6434326171875,1000,0.11835681647062302,False,False,42
no_mass,mass,moderate,3.3,14,37.846534729003906,1000,0.11663143336772919,False,False,42
no_mass,mass,moderate,3.3,15,35.75788116455078,1000,0.14452815055847168,False,False,42
no_mass,mass,moderate,3.3,16,35.87618637084961,1000,0.17255346477031708,False,False,42
no_mass,mass,moderate,3.3,17,41.08690643310547,1000,0.07492027431726456,False,False,42
no_mass,mass,moderate,3.3,18,38.3555793762207,1000,0.12156648188829422,False,False,42
no_mass,mass,moderate,3.3,19,33.71963119506836,1000,0.21115857362747192,False,False,42
no_mass,mass,moderate,3.3,20,38.37326431274414,1000,0.10797885805368423,False,False,42
no_mass,mass,moderate,3.3,21,39.210670471191406,1000,0.139945387840271,False,False,42
no_mass,mass,moderate,3.3,22,39.14999771118164,1000,0.08457526564598083,False,False,42
no_mass,mass,moderate,3.3,23,40.31801223754883,1000,0.09198698401451111,False,False,42
no_mass,mass,moderate,3.3,24,40.211673736572266,1000,0.053134117275476456,False,False,42
no_mass,mass,moderate,3.3,25,40.13330841064453,1000,0.09433303773403168,False,False,42
no_mass,mass,moderate,3.3,26,41.1851921081543,1000,0.05847423896193504,False,False,42
no_mass,mass,moderate,3.3,27,39.01700210571289,1000,0.12071473151445389,False,False,42
no_mass,mass,moderate,3.3,28,37.77313995361328,1000,0.1053495854139328,False,False,42
no_mass,mass,moderate,3.3,29,40.169921875,1000,0.07775235921144485,False,False,42
no_motor_strength,mass,moderate,3.3,0,41.19395065307617,1000,0.03682553395628929,False,False,42
no_motor_strength,mass,moderate,3.3,1,39.1662712097168,1000,0.07080953568220139,False,False,42
no_motor_strength,mass,moderate,3.3,2,40.276851654052734,1000,0.049191661179065704,False,False,42
no_motor_strength,mass,moderate,3.3,3,40.74100875854492,1000,0.05051755905151367,False,False,42
no_motor_strength,mass,moderate,3.3,4,40.098731994628906,1000,0.04794454202055931,False,False,42
no_motor_strength,mass,moderate,3.3,5,39.686988830566406,1000,0.07251107692718506,False,False,42
no_motor_strength,mass,moderate,3.3,6,38.61687088012695,1000,0.06144140288233757,False,False,42
no_motor_strength,mass,moderate,3.3,7,39.274723052978516,1000,0.06483781337738037,False,False,42
no_motor_strength,mass,moderate,3.3,8,40.27970504760742,1000,0.04937487840652466,False,False,42
no_motor_strength,mass,moderate,3.3,9,38.38037872314453,1000,0.0776829645037651,False,False,42
no_motor_strength,mass,moderate,3.3,10,40.75882339477539,1000,0.0346095934510231,False,False,42
no_motor_strength,mass,moderate,3.3,11,38.179988861083984,1000,0.081792913377285,False,False,42
no_motor_strength,mass,moderate,3.3,12,39.19089889526367,1000,0.06526206433773041,False,False,42
no_motor_strength,mass,moderate,3.3,13,39.89606475830078,1000,0.06128549948334694,False,False,42
no_motor_strength,mass,moderate,3.3,14,39.01441192626953,1000,0.04481341689825058,False,False,42
no_motor_strength,mass,moderate,3.3,15,36.55299758911133,1000,0.09831662476062775,False,False,42
no_motor_strength,mass,moderate,3.3,16,38.031707763671875,1000,0.0841609314084053,False,False,42
no_motor_strength,mass,moderate,3.3,17,41.23118209838867,1000,0.059592824429273605,False,False,42
no_motor_strength,mass,moderate,3.3,18,38.65280532836914,1000,0.05892964452505112,False,False,42
no_motor_strength,mass,moderate,3.3,19,39.8247184753418,1000,0.06369827687740326,False,False,42
no_motor_strength,mass,moderate,3.3,20,39.02539825439453,1000,0.07074455171823502,False,False,42
no_motor_strength,mass,moderate,3.3,21,41.59395980834961,1000,0.03989442437887192,False,False,42
no_motor_strength,mass,moderate,3.3,22,39.845237731933594,1000,0.06268520653247833,False,False,42
no_motor_strength,mass,moderate,3.3,23,40.64664840698242,1000,0.05380549654364586,False,False,42
no_motor_strength,mass,moderate,3.3,24,38.87648010253906,1000,0.06941481679677963,False,False,42
no_motor_strength,mass,moderate,3.3,25,40.62294387817383,1000,0.051904696971178055,False,False,42
no_motor_strength,mass,moderate,3.3,26,41.13959503173828,1000,0.04305330291390419,False,False,42
no_motor_strength,mass,moderate,3.3,27,39.44008255004883,1000,0.06091056391596794,False,False,42
no_motor_strength,mass,moderate,3.3,28,38.70243835449219,1000,0.08333687484264374,False,False,42
no_motor_strength,mass,moderate,3.3,29,40.46639633178711,1000,0.05907468870282173,False,False,42
no_sensor_noise,mass,moderate,3.3,0,41.92091751098633,1000,0.03428680822253227,False,False,42
no_sensor_noise,mass,moderate,3.3,1,40.04389953613281,1000,0.07536648213863373,False,False,42
no_sensor_noise,mass,moderate,3.3,2,40.892276763916016,1000,0.03708570823073387,False,False,42
no_sensor_noise,mass,moderate,3.3,3,40.87010192871094,1000,0.05227253958582878,False,False,42
no_sensor_noise,mass,moderate,3.3,4,40.53156661987305,1000,0.0679180845618248,False,False,42
no_sensor_noise,mass,moderate,3.3,5,38.9559440612793,1000,0.06648851186037064,False,False,42
no_sensor_noise,mass,moderate,3.3,6,39.15324401855469,1000,0.05599237233400345,False,False,42
no_sensor_noise,mass,moderate,3.3,7,39.427467346191406,1000,0.06711127609014511,False,False,42
no_sensor_noise,mass,moderate,3.3,8,40.416099548339844,1000,0.05684319883584976,False,False,42
no_sensor_noise,mass,moderate,3.3,9,37.76721954345703,1000,0.06646900624036789,False,False,42
no_sensor_noise,mass,moderate,3.3,10,41.52249526977539,1000,0.04498251527547836,False,False,42
no_sensor_noise,mass,moderate,3.3,11,37.45542526245117,1000,0.070706807076931,False,False,42
no_sensor_noise,mass,moderate,3.3,12,39.459903717041016,1000,0.06568650156259537,False,False,42
no_sensor_noise,mass,moderate,3.3,13,40.06117248535156,1000,0.0753626748919487,False,False,42
no_sensor_noise,mass,moderate,3.3,14,39.43329620361328,1000,0.04951919987797737,False,False,42
no_sensor_noise,mass,moderate,3.3,15,36.78177261352539,1000,0.07958223670721054,False,False,42
no_sensor_noise,mass,moderate,3.3,16,37.44590377807617,1000,0.09825267642736435,False,False,42
no_sensor_noise,mass,moderate,3.3,17,41.41765213012695,1000,0.056636787950992584,False,False,42
no_sensor_noise,mass,moderate,3.3,18,39.70698165893555,1000,0.05677325651049614,False,False,42
no_sensor_noise,mass,moderate,3.3,19,40.18474197387695,1000,0.0727669894695282,False,False,42
no_sensor_noise,mass,moderate,3.3,20,38.95054244995117,1000,0.0768018588423729,False,False,42
no_sensor_noise,mass,moderate,3.3,21,41.598384857177734,1000,0.035052280873060226,False,False,42
no_sensor_noise,mass,moderate,3.3,22,40.599632263183594,1000,0.044807787984609604,False,False,42
no_sensor_noise,mass,moderate,3.3,23,41.127220153808594,1000,0.05673978850245476,False,False,42
no_sensor_noise,mass,moderate,3.3,24,39.32102966308594,1000,0.058355480432510376,False,False,42
no_sensor_noise,mass,moderate,3.3,25,41.15688705444336,1000,0.04289037734270096,False,False,42
no_sensor_noise,mass,moderate,3.3,26,41.45174789428711,1000,0.04690748080611229,False,False,42
no_sensor_noise,mass,moderate,3.3,27,40.01283645629883,1000,0.0521499328315258,False,False,42
no_sensor_noise,mass,moderate,3.3,28,38.43796920776367,1000,0.05909820646047592,False,False,42
no_sensor_noise,mass,moderate,3.3,29,31.994842529296875,1000,0.14773403108119965,False,False,42
no_action_latency,mass,moderate,3.3,0,41.693824768066406,1000,0.03319748863577843,False,False,42
no_action_latency,mass,moderate,3.3,1,40.40658950805664,1000,0.05399269983172417,False,False,42
no_action_latency,mass,moderate,3.3,2,41.3879508972168,1000,0.04249973222613335,False,False,42
no_action_latency,mass,moderate,3.3,3,40.569007873535156,1000,0.0633925125002861,False,False,42
no_action_latency,mass,moderate,3.3,4,40.63920211791992,1000,0.04817934334278107,False,False,42
no_action_latency,mass,moderate,3.3,5,40.1257209777832,1000,0.05312946066260338,False,False,42
no_action_latency,mass,moderate,3.3,6,39.97169876098633,1000,0.05767901614308357,False,False,42
no_action_latency,mass,moderate,3.3,7,40.20827102661133,1000,0.06695596128702164,False,False,42
no_action_latency,mass,moderate,3.3,8,41.02793884277344,1000,0.053324151784181595,False,False,42
no_action_latency,mass,moderate,3.3,9,39.32688522338867,1000,0.06714773923158646,False,False,42
no_action_latency,mass,moderate,3.3,10,41.50626754760742,1000,0.03982396423816681,False,False,42
no_action_latency,mass,moderate,3.3,11,39.39174270629883,1000,0.06418116390705109,False,False,42
no_action_latency,mass,moderate,3.3,12,39.881282806396484,1000,0.05965898931026459,False,False,42
no_action_latency,mass,moderate,3.3,13,40.80706787109375,1000,0.05312984064221382,False,False,42
no_action_latency,mass,moderate,3.3,14,40.11491012573242,1000,0.052273038774728775,False,False,42
no_action_latency,mass,moderate,3.3,15,38.04372024536133,1000,0.0865030288696289,False,False,42
no_action_latency,mass,moderate,3.3,16,39.38021469116211,1000,0.07253407686948776,False,False,42
no_action_latency,mass,moderate,3.3,17,41.91786575317383,1000,0.0605747327208519,False,False,42
no_action_latency,mass,moderate,3.3,18,40.29310607910156,1000,0.05460362881422043,False,False,42
no_action_latency,mass,moderate,3.3,19,37.684288024902344,1000,0.0879984125494957,False,False,42
no_action_latency,mass,moderate,3.3,20,39.566341400146484,1000,0.06637287884950638,False,False,42
no_action_latency,mass,moderate,3.3,21,41.288326263427734,1000,0.0498802550137043,False,False,42
no_action_latency,mass,moderate,3.3,22,27.30633544921875,1000,0.20625413954257965,False,False,42
no_action_latency,mass,moderate,3.3,23,41.14995193481445,1000,0.04513673856854439,False,False,42
no_action_latency,mass,moderate,3.3,24,38.31521987915039,1000,0.06510059535503387,False,False,42
no_action_latency,mass,moderate,3.3,25,41.534889221191406,1000,0.04092663899064064,False,False,42
no_action_latency,mass,moderate,3.3,26,41.3838005065918,1000,0.04827431961894035,False,False,42
no_action_latency,mass,moderate,3.3,27,40.268516540527344,1000,0.057221610099077225,False,False,42
no_action_latency,mass,moderate,3.3,28,39.44471740722656,1000,0.06687619537115097,False,False,42
no_action_latency,mass,moderate,3.3,29,33.28855514526367,1000,0.12464184314012527,False,False,42
baseline_full_dr,mass,hard,4.5,0,41.09494400024414,1000,0.05033934861421585,False,False,42
baseline_full_dr,mass,hard,4.5,1,37.9503173828125,1000,0.0893387645483017,False,False,42
baseline_full_dr,mass,hard,4.5,2,39.257286071777344,1000,0.06908691674470901,False,False,42
baseline_full_dr,mass,hard,4.5,3,38.610862731933594,1000,0.07819121330976486,False,False,42
baseline_full_dr,mass,hard,4.5,4,40.073978424072266,1000,0.05814740061759949,False,False,42
baseline_full_dr,mass,hard,4.5,5,38.647804260253906,1000,0.07484567165374756,False,False,42
baseline_full_dr,mass,hard,4.5,6,37.51399612426758,1000,0.08900865167379379,False,False,42
baseline_full_dr,mass,hard,4.5,7,38.45071029663086,1000,0.09030356258153915,False,False,42
baseline_full_dr,mass,hard,4.5,8,39.23942947387695,1000,0.07818202674388885,False,False,42
baseline_full_dr,mass,hard,4.5,9,36.910133361816406,1000,0.09934232383966446,False,False,42
baseline_full_dr,mass,hard,4.5,10,40.90116882324219,1000,0.05209227651357651,False,False,42
baseline_full_dr,mass,hard,4.5,11,36.190547943115234,1000,0.10765207558870316,False,False,42
baseline_full_dr,mass,hard,4.5,12,38.53034210205078,1000,0.0661613792181015,False,False,42
baseline_full_dr,mass,hard,4.5,13,39.30445098876953,1000,0.08310043811798096,False,False,42
baseline_full_dr,mass,hard,4.5,14,37.80076217651367,1000,0.08417350053787231,False,False,42
baseline_full_dr,mass,hard,4.5,15,34.893856048583984,1000,0.14346511662006378,False,False,42
baseline_full_dr,mass,hard,4.5,16,36.567317962646484,1000,0.1092609167098999,False,False,42
baseline_full_dr,mass,hard,4.5,17,40.685726165771484,1000,0.0695304274559021,False,False,42
baseline_full_dr,mass,hard,4.5,18,38.04354476928711,1000,0.08757256716489792,False,False,42
baseline_full_dr,mass,hard,4.5,19,39.31488800048828,1000,0.09482531994581223,False,False,42
baseline_full_dr,mass,hard,4.5,20,36.898094177246094,1000,0.11791306734085083,False,False,42
baseline_full_dr,mass,hard,4.5,21,36.97718811035156,1000,0.0853823646903038,False,False,42
baseline_full_dr,mass,hard,4.5,22,38.85799026489258,1000,0.07134979963302612,False,False,42
baseline_full_dr,mass,hard,4.5,23,40.091182708740234,1000,0.06523960083723068,False,False,42
baseline_full_dr,mass,hard,4.5,24,39.49985885620117,1000,0.07137622684240341,False,False,42
baseline_full_dr,mass,hard,4.5,25,40.149925231933594,1000,0.0709390863776207,False,False,42
baseline_full_dr,mass,hard,4.5,26,35.480621337890625,1000,0.1447603553533554,False,False,42
baseline_full_dr,mass,hard,4.5,27,36.21651840209961,1000,0.11911393702030182,False,False,42
baseline_full_dr,mass,hard,4.5,28,36.63409423828125,1000,0.11125355213880539,False,False,42
baseline_full_dr,mass,hard,4.5,29,39.00255584716797,1000,0.06765496730804443,False,False,42
no_friction,mass,hard,4.5,0,40.72427749633789,1000,0.042366527020931244,False,False,42
no_friction,mass,hard,4.5,1,38.50315475463867,1000,0.07473146170377731,False,False,42
no_friction,mass,hard,4.5,2,40.033512115478516,1000,0.05624531954526901,False,False,42
no_friction,mass,hard,4.5,3,40.1975212097168,1000,0.05632362142205238,False,False,42
no_friction,mass,hard,4.5,4,39.51298522949219,1000,0.05947078391909599,False,False,42
no_friction,mass,hard,4.5,5,38.04554748535156,1000,0.10449949651956558,False,False,42
no_friction,mass,hard,4.5,6,38.549278259277344,1000,0.05846276134252548,False,False,42
no_friction,mass,hard,4.5,7,38.51771545410156,1000,0.07718673348426819,False,False,42
no_friction,mass,hard,4.5,8,40.06248474121094,1000,0.05111045762896538,False,False,42
no_friction,mass,hard,4.5,9,34.9229621887207,1000,0.1568029671907425,False,False,42
no_friction,mass,hard,4.5,10,40.49152755737305,1000,0.04187319055199623,False,False,42
no_friction,mass,hard,4.5,11,35.647823333740234,1000,0.12222591042518616,False,False,42
no_friction,mass,hard,4.5,12,36.89925765991211,1000,0.0981355533003807,False,False,42
no_friction,mass,hard,4.5,13,39.392555236816406,1000,0.06579191982746124,False,False,42
no_friction,mass,hard,4.5,14,38.52644729614258,1000,0.06515336036682129,False,False,42
no_friction,mass,hard,4.5,15,35.07142639160156,1000,0.14238451421260834,False,False,42
no_friction,mass,hard,4.5,16,34.96135330200195,1000,0.14501594007015228,False,False,42
no_friction,mass,hard,4.5,17,40.95613479614258,1000,0.05641210079193115,False,False,42
no_friction,mass,hard,4.5,18,38.313045501708984,1000,0.07608430087566376,False,False,42
no_friction,mass,hard,4.5,19,38.602848052978516,1000,0.1070244237780571,False,False,42
no_friction,mass,hard,4.5,20,37.618526458740234,1000,0.08037429302930832,False,False,42
no_friction,mass,hard,4.5,21,41.0329704284668,1000,0.05417710915207863,False,False,42
no_friction,mass,hard,4.5,22,39.70171356201172,1000,0.07262906432151794,False,False,42
no_friction,mass,hard,4.5,23,40.39118576049805,1000,0.052300259470939636,False,False,42
no_friction,mass,hard,4.5,24,37.24705123901367,1000,0.09684997797012329,False,False,42
no_friction,mass,hard,4.5,25,40.51523971557617,1000,0.05342517048120499,False,False,42
no_friction,mass,hard,4.5,26,40.609046936035156,1000,0.06387008726596832,False,False,42
no_friction,mass,hard,4.5,27,39.23057556152344,1000,0.06242052838206291,False,False,42
no_friction,mass,hard,4.5,28,37.75719451904297,1000,0.10260277986526489,False,False,42
no_friction,mass,hard,4.5,29,39.09950256347656,1000,0.07258264720439911,False,False,42
no_mass,mass,hard,4.5,0,39.5862922668457,1000,0.11343871057033539,False,False,42
no_mass,mass,hard,4.5,1,34.69156265258789,1000,0.21951498091220856,False,False,42
no_mass,mass,hard,4.5,2,37.8272590637207,1000,0.15532849729061127,False,False,42
no_mass,mass,hard,4.5,3,36.6700553894043,1000,0.17829389870166779,False,False,42
no_mass,mass,hard,4.5,4,37.722938537597656,1000,0.148157998919487,False,False,42
no_mass,mass,hard,4.5,5,38.70446014404297,1000,0.08993709087371826,False,False,42
no_mass,mass,hard,4.5,6,35.184410095214844,1000,0.18625479936599731,False,False,42
no_mass,mass,hard,4.5,7,36.01874923706055,1000,0.15745235979557037,False,False,42
no_mass,mass,hard,4.5,8,37.91967010498047,1000,0.16423024237155914,False,False,42
no_mass,mass,hard,4.5,9,36.101463317871094,1000,0.12943793833255768,False,False,42
no_mass,mass,hard,4.5,10,39.529720306396484,1000,0.10115549713373184,False,False,42
no_mass,mass,hard,4.5,11,35.99295425415039,1000,0.1370174139738083,False,False,42
no_mass,mass,hard,4.5,12,37.8000373840332,1000,0.11543816328048706,False,False,42
no_mass,mass,hard,4.5,13,36.867733001708984,1000,0.15615583956241608,False,False,42
no_mass,mass,hard,4.5,14,36.06438064575195,1000,0.14786122739315033,False,False,42
no_mass,mass,hard,4.5,15,33.78623962402344,1000,0.1808539181947708,False,False,42
